,0,NorESM1-ME,CESM1-BGC,GFDL-ESM2M,MIROC-ESM,IPSL-CM5A-LR,CanESM2,GFDL-ESM2G,HadGEM2-ES,MPI-ESM-LR,inmcm4,MRI-ESM1,bcc-ccsm1-1,RCP8.5_concs
79,1929.0,-1.974999999999966,-3.474999999999966,8.325000000000045,2.125,-3.2749999999999773,-6.774999999999977,4.025000000000034,3.3250000000000455,-1.6749999999999545,-11.774999999999977,-10.474999999999966,-6.474999999999966,306.775
80,1930.0,-2.025000000000034,-3.125,5.875,1.5749999999999886,-3.7250000000000227,-8.225000000000023,3.0749999999999886,3.974999999999966,-2.525000000000034,-12.025000000000034,-10.525000000000034,-6.525000000000034,307.225
81,1931.0,-2.0,-3.599999999999966,5.800000000000011,1.0,-3.8000000000000114,-9.300000000000011,4.5,4.300000000000011,-3.0,-12.0,-9.599999999999966,-6.899999999999977,307.7
82,1932.0,-1.9750000000000227,-3.9750000000000227,5.925000000000011,1.0249999999999773,-4.375,-9.175000000000011,5.024999999999977,3.724999999999966,-3.0749999999999886,-12.775000000000034,-9.175000000000011,-6.975000000000023,308.175
83,1933.0,-2.0,-4.0,7.699999999999989,0.5999999999999659,-4.100000000000023,-7.7000000000000455,4.899999999999977,2.5,-3.1000000000000227,-12.900000000000034,-9.400000000000034,-7.0,308.6
84,1934.0,-2.0,-3.8000000000000114,6.899999999999977,0.30000000000001137,-3.6000000000000227,-9.0,5.800000000000011,3.1000000000000227,-3.3999999999999773,-12.100000000000023,-9.600000000000023,-7.899999999999977,309.0
85,1935.0,-2.099999999999966,-3.5,5.300000000000011,0.8000000000000114,-4.399999999999977,-9.599999999999966,5.0,3.7000000000000455,-2.7999999999999545,-12.599999999999966,-9.899999999999977,-6.899999999999977,309.4
86,1936.0,-2.1499999999999773,-3.4499999999999886,6.050000000000011,1.3500000000000227,-4.75,-10.75,4.649999999999977,3.8500000000000227,-2.4499999999999886,-13.350000000000023,-10.449999999999989,-6.25,309.75
87,1937.0,-2.1999999999999886,-2.8000000000000114,8.0,2.1000000000000227,-4.899999999999977,-10.300000000000011,8.0,4.600000000000023,-2.6999999999999886,-13.100000000000023,-10.0,-6.300000000000011,310.0
88,1938.0,-2.1750000000000114,-2.375,9.524999999999977,2.3249999999999886,-5.074999999999989,-8.275000000000034,8.024999999999977,5.724999999999966,-2.1750000000000114,-12.975000000000023,-9.975000000000023,-6.574999999999989,310.175
