,ccf_warming,model,ccf_variant,rcp,base_warming,total_warming,ccf_ppm,ecs,tcr
1,0.09939551707113159,NorESM1-ME,aldpc,rcp45,2.2586419,2.358037417071132,23.633531867533975,,1.6
2,0.031894163040673496,NorESM1-ME,aldpi,rcp45,2.2586419,2.2905360630406735,7.473213292496553,,1.6
3,-0.037755499663909176,NorESM1-ME,aldpl,rcp45,2.2586419,2.220886400336091,-8.71445891446615,,1.6
4,0.2496372620565215,NorESM1-ME,aldpo,rcp45,2.2586419,2.508279162056522,61.340916299861306,,1.6
5,0.22695048571519358,NorESM1-ME,aldpp,rcp45,2.2586419,2.4855923857151936,55.488888725899756,,1.6
6,-0.09054448978074217,NorESM1-ME,aldqi,rcp45,2.2586419,2.168097410219258,-20.66285527098853,,1.6
7,0.05504714063621941,NorESM1-ME,aldqj,rcp45,2.2586419,2.31368904063622,12.963160111745651,,1.6
8,0.15499695545288233,NorESM1-ME,aldql,rcp45,2.2586419,2.4136388554528825,37.30367246973651,,1.6
9,-0.048832322353087244,NorESM1-ME,aldqm,rcp45,2.2586419,2.209809577646913,-11.244267044073467,,1.6
10,0.1922948959358194,NorESM1-ME,aldqn,rcp45,2.2586419,2.4509367959358195,46.65957369165051,,1.6
11,0.1494771801428246,NorESM1-ME,aldqp,rcp45,2.2586419,2.408119080142825,35.93184754634183,,1.6
12,0.4669179700634094,NorESM1-ME,aldqq,rcp45,2.2586419,2.7255598700634094,120.39311084262079,,1.6
13,-0.020512254401883572,NorESM1-ME,aldre,rcp45,2.2586419,2.2381296455981166,-4.7521337917507935,,1.6
14,-0.10822574270537498,NorESM1-ME,aldrh,rcp45,2.2586419,2.150416157294625,-24.60431030146367,,1.6
15,0.24401973482542497,NorESM1-ME,aldri,rcp45,2.2586419,2.5026616348254254,59.88653174686908,,1.6
16,0.17970583248418995,NorESM1-ME,aldrm,rcp45,2.2586419,2.43834773248419,43.48482600202328,,1.6
17,0.14566208364227282,NorESM1-ME,aldrn,rcp45,2.2586419,2.404303983642273,34.98559602960336,,1.6
18,0.04495844996716439,NorESM1-ME,aldrq,rcp45,2.2586419,2.3036003499671645,10.564212064181561,,1.6
19,0.0712629811387912,NorESM1-ME,aldsb,rcp45,2.2586419,2.3299048811387912,16.841045761996384,,1.6
20,-0.19345390523174003,NorESM1-ME,aldsh,rcp45,2.2586419,2.06518799476826,-43.18625013089246,,1.6
21,-0.017820067838984995,NorESM1-ME,aldsi,rcp45,2.2586419,2.240821832161015,-4.1308265420617545,,1.6
22,0.1427429589500413,NorESM1-ME,aldsj,rcp45,2.2586419,2.4013848589500415,34.26262380852347,,1.6
23,0.04402869977441661,NorESM1-ME,aldsl,rcp45,2.2586419,2.302670599774417,10.343656622473532,,1.6
24,0.4135042305886064,NorESM1-ME,aldso,rcp45,2.2586419,2.6721461305886067,105.35828104709094,,1.6
25,0.07449603469654055,NorESM1-ME,aldsp,rcp45,2.2586419,2.333137934696541,17.617459230301733,,1.6
26,0.1415479135838007,NorESM1-ME,aldsq,rcp45,2.2586419,2.400189813583801,33.9669130162664,,1.6
0,-0.010381136983265258,bcc-csm1-1,aldpb,rcp60,3.0152463,3.0048651630167345,-2.8224250506840463,2.8,1.7
1,0.15639858445910435,bcc-csm1-1,aldpc,rcp60,3.0152463,3.1716448844591043,43.996327574257066,2.8,1.7
2,0.020847520029853028,bcc-csm1-1,aldpi,rcp60,3.0152463,3.036093820029853,5.704158553661273,2.8,1.7
3,-0.05170233808718748,bcc-csm1-1,aldpl,rcp60,3.0152463,2.9635439619128126,-13.939432126069619,2.8,1.7
4,0.29796336465207257,bcc-csm1-1,aldpo,rcp60,3.0152463,3.3132096646520726,86.30675663390355,2.8,1.7
5,0.38916479142605226,bcc-csm1-1,aldpp,rcp60,3.0152463,3.404411091426052,114.88405117322498,2.8,1.7
6,-0.143656096476368,bcc-csm1-1,aldqi,rcp60,3.0152463,2.871590203523632,-38.01803249927343,2.8,1.7
