,ccf_warming,model,ccf_variant,rcp,base_warming,total_warming,ccf_ppm,ecs,tcr
7,0.22655794456804196,CNRM-CM5,HadGEM2-ES,rcp26,1.6656808,1.892238744568042,32.60500000000002,3.3,2.1
8,-0.01370207384475717,CNRM-CM5,MPI-ESM-LR,rcp26,1.6656808,1.651978726155243,-1.8949999999999818,3.3,2.1
9,0.1251167239802804,CNRM-CM5,inmcm4,rcp26,1.6656808,1.7907975239802805,17.70500000000004,3.3,2.1
10,-0.23772666697221215,CNRM-CM5,MRI-ESM1,rcp26,1.6656808,1.4279541330277878,-31.694999999999993,3.3,2.1
11,0.039457552145215465,CNRM-CM5,bcc-ccsm1-1,rcp26,1.6656808,1.7051383521452155,5.5049999999999955,3.3,2.1
0,-0.002443721778934409,CSIRO-Mk3-6-0,NorESM1-ME,rcp26,1.9712422,1.9687984782210657,-0.3949999999999818,4.1,1.8
1,0.21420241810322085,CSIRO-Mk3-6-0,CESM1-BGC,rcp26,1.9712422,2.185444618103221,36.10500000000002,4.1,1.8
2,0.16707778748606802,CSIRO-Mk3-6-0,GFDL-ESM2M,rcp26,1.9712422,2.138319987486068,27.90500000000003,4.1,1.8
3,0.1490377412468645,CSIRO-Mk3-6-0,MIROC-ESM,rcp26,1.9712422,2.1202799412468645,24.805000000000007,4.1,1.8
4,-0.06508700326882783,CSIRO-Mk3-6-0,IPSL-CM5A-LR,rcp26,1.9712422,1.9061551967311723,-10.394999999999982,4.1,1.8
5,0.1420207896965823,CSIRO-Mk3-6-0,CanESM2,rcp26,1.9712422,2.113262989696582,23.605000000000018,4.1,1.8
6,0.1349848691170089,CSIRO-Mk3-6-0,GFDL-ESM2G,rcp26,1.9712422,2.106227069117009,22.40500000000003,4.1,1.8
7,0.19419252391546454,CSIRO-Mk3-6-0,HadGEM2-ES,rcp26,1.9712422,2.1654347239154648,32.60500000000002,4.1,1.8
8,-0.011744634724077576,CSIRO-Mk3-6-0,MPI-ESM-LR,rcp26,1.9712422,1.9594975652759226,-1.8949999999999818,4.1,1.8
9,0.10724290626881176,CSIRO-Mk3-6-0,inmcm4,rcp26,1.9712422,2.0784851062688117,17.70500000000004,4.1,1.8
10,-0.20376571454761042,CSIRO-Mk3-6-0,MRI-ESM1,rcp26,1.9712422,1.7674764854523897,-31.694999999999993,4.1,1.8
11,0.033820758981613255,CSIRO-Mk3-6-0,bcc-ccsm1-1,rcp26,1.9712422,2.0050629589816134,5.5049999999999955,4.1,1.8
0,-0.0019006724947267623,FGOALS-g2,NorESM1-ME,rcp26,1.1162553,1.1143546275052731,-0.3949999999999818,3.39,1.4
1,0.16660188074694954,FGOALS-g2,CESM1-BGC,rcp26,1.1162553,1.2828571807469495,36.10500000000002,3.39,1.4
2,0.1299493902669418,FGOALS-g2,GFDL-ESM2M,rcp26,1.1162553,1.2462046902669417,27.90500000000003,3.39,1.4
3,0.11591824319200572,FGOALS-g2,MIROC-ESM,rcp26,1.1162553,1.2321735431920056,24.805000000000007,3.39,1.4
4,-0.050623224764643864,FGOALS-g2,IPSL-CM5A-LR,rcp26,1.1162553,1.065632075235356,-10.394999999999982,3.39,1.4
5,0.11046061420845289,FGOALS-g2,CanESM2,rcp26,1.1162553,1.226715914208453,23.605000000000018,3.39,1.4
6,0.10498823153545135,FGOALS-g2,GFDL-ESM2G,rcp26,1.1162553,1.2212435315354513,22.40500000000003,3.39,1.4
7,0.15103862971202794,FGOALS-g2,HadGEM2-ES,rcp26,1.1162553,1.2672939297120278,32.60500000000002,3.39,1.4
8,-0.00913471589650478,FGOALS-g2,MPI-ESM-LR,rcp26,1.1162553,1.1071205841034952,-1.8949999999999818,3.39,1.4
9,0.08341114932018692,FGOALS-g2,inmcm4,rcp26,1.1162553,1.199666449320187,17.70500000000004,3.39,1.4
10,-0.15848444464814143,FGOALS-g2,MRI-ESM1,rcp26,1.1162553,0.9577708553518585,-31.694999999999993,3.39,1.4
11,0.026305034763476974,FGOALS-g2,bcc-ccsm1-1,rcp26,1.1162553,1.142560334763477,5.5049999999999955,3.39,1.4
0,-0.002715246421038232,GFDL-CM3,NorESM1-ME,rcp26,2.4466251,2.443909853578962,-0.3949999999999818,4.0,2.0
1,0.2380026867813565,GFDL-CM3,CESM1-BGC,rcp26,2.4466251,2.6846277867813564,36.10500000000002,4.0,2.0
2,0.18564198609563115,GFDL-CM3,GFDL-ESM2M,rcp26,2.4466251,2.632267086095631,27.90500000000003,4.0,2.0
3,0.16559749027429388,GFDL-CM3,MIROC-ESM,rcp26,2.4466251,2.612222590274294,24.805000000000007,4.0,2.0
4,-0.0723188925209198,GFDL-CM3,IPSL-CM5A-LR,rcp26,2.4466251,2.37430620747908,-10.394999999999982,4.0,2.0
5,0.157800877440647,GFDL-CM3,CanESM2,rcp26,2.4466251,2.604425977440647,23.605000000000018,4.0,2.0
6,0.14998318790778767,GFDL-CM3,GFDL-ESM2G,rcp26,2.4466251,2.5966082879077876,22.40500000000003,4.0,2.0
7,0.21576947101718283,GFDL-CM3,HadGEM2-ES,rcp26,2.4466251,2.662394571017183,32.60500000000002,4.0,2.0
8,-0.013049594137863971,GFDL-CM3,MPI-ESM-LR,rcp26,2.4466251,2.433575505862136,-1.8949999999999818,4.0,2.0
9,0.11915878474312419,GFDL-CM3,inmcm4,rcp26,2.4466251,2.5657838847431242,17.70500000000004,4.0,2.0
10,-0.22640634949734492,GFDL-CM3,MRI-ESM1,rcp26,2.4466251,2.220218750502655,-31.694999999999993,4.0,2.0
11,0.03757862109068139,GFDL-CM3,bcc-ccsm1-1,rcp26,2.4466251,2.4842037210906813,5.5049999999999955,4.0,2.0
0,-0.0014933855315710277,GFDL-ESM2G,NorESM1-ME,rcp26,0.89347912,0.8919857344684289,-0.3949999999999818,2.4,1.1
1,0.13090147772974609,GFDL-ESM2G,CESM1-BGC,rcp26,0.89347912,1.024380597729746,36.10500000000002,2.4,1.1
2,0.10210309235259714,GFDL-ESM2G,GFDL-ESM2M,rcp26,0.89347912,0.9955822123525971,27.90500000000003,2.4,1.1
3,0.09107861965086164,GFDL-ESM2G,MIROC-ESM,rcp26,0.89347912,0.9845577396508616,24.805000000000007,2.4,1.1
4,-0.0397753908865059,GFDL-ESM2G,IPSL-CM5A-LR,rcp26,0.89347912,0.853703729113494,-10.394999999999982,2.4,1.1
5,0.08679048259235585,GFDL-ESM2G,CanESM2,rcp26,0.89347912,0.9802696025923558,23.605000000000018,2.4,1.1
6,0.08249075334928323,GFDL-ESM2G,GFDL-ESM2G,rcp26,0.89347912,0.9759698733492832,22.40500000000003,2.4,1.1
7,0.11867320905945057,GFDL-ESM2G,HadGEM2-ES,rcp26,0.89347912,1.0121523290594505,32.60500000000002,2.4,1.1
8,-0.007177276775825185,GFDL-ESM2G,MPI-ESM-LR,rcp26,0.89347912,0.8863018432241748,-1.8949999999999818,2.4,1.1
9,0.06553733160871832,GFDL-ESM2G,inmcm4,rcp26,0.89347912,0.9590164516087183,17.70500000000004,2.4,1.1
10,-0.12452349222353971,GFDL-ESM2G,MRI-ESM1,rcp26,0.89347912,0.7689556277764602,-31.694999999999993,2.4,1.1
11,0.02066824159987477,GFDL-ESM2G,bcc-ccsm1-1,rcp26,0.89347912,0.9141473615998748,5.5049999999999955,2.4,1.1
0,-0.001764910173674851,GFDL-ESM2M,NorESM1-ME,rcp26,1.3366458,1.3348808898263254,-0.3949999999999818,2.4,1.3
1,0.15470174640788173,GFDL-ESM2M,CESM1-BGC,rcp26,1.3366458,1.4913475464078818,36.10500000000002,2.4,1.3
2,0.12066729096216024,GFDL-ESM2M,GFDL-ESM2M,rcp26,1.3366458,1.4573130909621603,27.90500000000003,2.4,1.3
3,0.10763836867829103,GFDL-ESM2M,MIROC-ESM,rcp26,1.3366458,1.4442841686782912,24.805000000000007,2.4,1.3
4,-0.04700728013859788,GFDL-ESM2M,IPSL-CM5A-LR,rcp26,1.3366458,1.2896385198614022,-10.394999999999982,2.4,1.3
5,0.10257057033642054,GFDL-ESM2M,CanESM2,rcp26,1.3366458,1.4392163703364207,23.605000000000018,2.4,1.3
6,0.09748907214006199,GFDL-ESM2M,GFDL-ESM2G,rcp26,1.3366458,1.4341348721400622,22.40500000000003,2.4,1.3
7,0.14025015616116884,GFDL-ESM2M,HadGEM2-ES,rcp26,1.3366458,1.476895956161169,32.60500000000002,2.4,1.3
8,-0.008482236189611582,GFDL-ESM2M,MPI-ESM-LR,rcp26,1.3366458,1.3281635638103886,-1.8949999999999818,2.4,1.3
9,0.07745321008303073,GFDL-ESM2M,inmcm4,rcp26,1.3366458,1.4140990100830308,17.70500000000004,2.4,1.3
10,-0.1471641271732742,GFDL-ESM2M,MRI-ESM1,rcp26,1.3366458,1.189481672826726,-31.694999999999993,2.4,1.3
11,0.02442610370894291,GFDL-ESM2M,bcc-ccsm1-1,rcp26,1.3366458,1.361071903708943,5.5049999999999955,2.4,1.3
0,-0.0023079594578824976,GISS-E2-H p1,NorESM1-ME,rcp26,1.5376701,1.5353621405421174,-0.3949999999999818,2.3,1.7
1,0.20230228376415302,GISS-E2-H p1,CESM1-BGC,rcp26,1.5376701,1.739972383764153,36.10500000000002,2.3,1.7
2,0.15779568818128645,GISS-E2-H p1,GFDL-ESM2M,rcp26,1.5376701,1.6954657881812865,27.90500000000003,2.3,1.7
3,0.1407578667331498,GISS-E2-H p1,MIROC-ESM,rcp26,1.5376701,1.6784279667331496,24.805000000000007,2.3,1.7
4,-0.06147105864278184,GISS-E2-H p1,IPSL-CM5A-LR,rcp26,1.5376701,1.4761990413572181,-10.394999999999982,2.3,1.7
5,0.13413074582454995,GISS-E2-H p1,CanESM2,rcp26,1.5376701,1.67180084582455,23.605000000000018,2.3,1.7
6,0.12748570972161952,GISS-E2-H p1,GFDL-ESM2G,rcp26,1.5376701,1.6651558097216195,22.40500000000003,2.3,1.7
7,0.18340405036460541,GISS-E2-H p1,HadGEM2-ES,rcp26,1.5376701,1.7210741503646054,32.60500000000002,2.3,1.7
8,-0.011092155017184377,GISS-E2-H p1,MPI-ESM-LR,rcp26,1.5376701,1.5265779449828156,-1.8949999999999818,2.3,1.7
9,0.10128496703165556,GISS-E2-H p1,inmcm4,rcp26,1.5376701,1.6389550670316555,17.70500000000004,2.3,1.7
10,-0.1924453970727432,GISS-E2-H p1,MRI-ESM1,rcp26,1.5376701,1.3452247029272568,-31.694999999999993,2.3,1.7
11,0.03194182792707918,GISS-E2-H p1,bcc-ccsm1-1,rcp26,1.5376701,1.569611927927079,5.5049999999999955,2.3,1.7
0,-0.0023079594578824976,GISS-E2-H p2,NorESM1-ME,rcp26,1.3197869,1.3174789405421174,-0.3949999999999818,2.3,1.7
1,0.20230228376415302,GISS-E2-H p2,CESM1-BGC,rcp26,1.3197869,1.522089183764153,36.10500000000002,2.3,1.7
2,0.15779568818128645,GISS-E2-H p2,GFDL-ESM2M,rcp26,1.3197869,1.4775825881812865,27.90500000000003,2.3,1.7
3,0.1407578667331498,GISS-E2-H p2,MIROC-ESM,rcp26,1.3197869,1.4605447667331497,24.805000000000007,2.3,1.7
4,-0.06147105864278184,GISS-E2-H p2,IPSL-CM5A-LR,rcp26,1.3197869,1.2583158413572182,-10.394999999999982,2.3,1.7
5,0.13413074582454995,GISS-E2-H p2,CanESM2,rcp26,1.3197869,1.45391764582455,23.605000000000018,2.3,1.7
6,0.12748570972161952,GISS-E2-H p2,GFDL-ESM2G,rcp26,1.3197869,1.4472726097216195,22.40500000000003,2.3,1.7
7,0.18340405036460541,GISS-E2-H p2,HadGEM2-ES,rcp26,1.3197869,1.5031909503646055,32.60500000000002,2.3,1.7
8,-0.011092155017184377,GISS-E2-H p2,MPI-ESM-LR,rcp26,1.3197869,1.3086947449828157,-1.8949999999999818,2.3,1.7
9,0.10128496703165556,GISS-E2-H p2,inmcm4,rcp26,1.3197869,1.4210718670316556,17.70500000000004,2.3,1.7
10,-0.1924453970727432,GISS-E2-H p2,MRI-ESM1,rcp26,1.3197869,1.1273415029272569,-31.694999999999993,2.3,1.7
11,0.03194182792707918,GISS-E2-H p2,bcc-ccsm1-1,rcp26,1.3197869,1.351728727927079,5.5049999999999955,2.3,1.7
0,-0.0023079594578824976,GISS-E2-H p3,NorESM1-ME,rcp26,1.7882329,1.7859249405421174,-0.3949999999999818,2.3,1.7
1,0.20230228376415302,GISS-E2-H p3,CESM1-BGC,rcp26,1.7882329,1.990535183764153,36.10500000000002,2.3,1.7
2,0.15779568818128645,GISS-E2-H p3,GFDL-ESM2M,rcp26,1.7882329,1.9460285881812864,27.90500000000003,2.3,1.7
3,0.1407578667331498,GISS-E2-H p3,MIROC-ESM,rcp26,1.7882329,1.9289907667331496,24.805000000000007,2.3,1.7
4,-0.06147105864278184,GISS-E2-H p3,IPSL-CM5A-LR,rcp26,1.7882329,1.726761841357218,-10.394999999999982,2.3,1.7
5,0.13413074582454995,GISS-E2-H p3,CanESM2,rcp26,1.7882329,1.9223636458245499,23.605000000000018,2.3,1.7
6,0.12748570972161952,GISS-E2-H p3,GFDL-ESM2G,rcp26,1.7882329,1.9157186097216194,22.40500000000003,2.3,1.7
7,0.18340405036460541,GISS-E2-H p3,HadGEM2-ES,rcp26,1.7882329,1.9716369503646054,32.60500000000002,2.3,1.7
8,-0.011092155017184377,GISS-E2-H p3,MPI-ESM-LR,rcp26,1.7882329,1.7771407449828156,-1.8949999999999818,2.3,1.7
9,0.10128496703165556,GISS-E2-H p3,inmcm4,rcp26,1.7882329,1.8895178670316555,17.70500000000004,2.3,1.7
10,-0.1924453970727432,GISS-E2-H p3,MRI-ESM1,rcp26,1.7882329,1.5957875029272568,-31.694999999999993,2.3,1.7
11,0.03194182792707918,GISS-E2-H p3,bcc-ccsm1-1,rcp26,1.7882329,1.820174727927079,5.5049999999999955,2.3,1.7
0,-0.002036434815778674,GISS-E2-R p1,NorESM1-ME,rcp26,1.0342705,1.0322340651842214,-0.3949999999999818,2.1,1.5
1,0.17850201508601737,GISS-E2-R p1,CESM1-BGC,rcp26,1.0342705,1.2127725150860176,36.10500000000002,2.1,1.5
2,0.13923148957172335,GISS-E2-R p1,GFDL-ESM2M,rcp26,1.0342705,1.1735019895717234,27.90500000000003,2.1,1.5
3,0.12419811770572041,GISS-E2-R p1,MIROC-ESM,rcp26,1.0342705,1.1584686177057204,24.805000000000007,2.1,1.5
4,-0.05423916939068986,GISS-E2-R p1,IPSL-CM5A-LR,rcp26,1.0342705,0.9800313306093102,-10.394999999999982,2.1,1.5
5,0.11835065808048524,GISS-E2-R p1,CanESM2,rcp26,1.0342705,1.1526211580804853,23.605000000000018,2.1,1.5
6,0.11248739093084074,GISS-E2-R p1,GFDL-ESM2G,rcp26,1.0342705,1.146757890930841,22.40500000000003,2.1,1.5
7,0.16182710326288713,GISS-E2-R p1,HadGEM2-ES,rcp26,1.0342705,1.1960976032628872,32.60500000000002,2.1,1.5
8,-0.00978719560339798,GISS-E2-R p1,MPI-ESM-LR,rcp26,1.0342705,1.0244833043966022,-1.8949999999999818,2.1,1.5
9,0.08936908855734314,GISS-E2-R p1,inmcm4,rcp26,1.0342705,1.1236395885573431,17.70500000000004,2.1,1.5
10,-0.16980476212300868,GISS-E2-R p1,MRI-ESM1,rcp26,1.0342705,0.8644657378769914,-31.694999999999993,2.1,1.5
11,0.028183965818011046,GISS-E2-R p1,bcc-ccsm1-1,rcp26,1.0342705,1.062454465818011,5.5049999999999955,2.1,1.5
0,-0.002036434815778674,GISS-E2-R p2,NorESM1-ME,rcp26,0.99209057,0.9900541351842214,-0.3949999999999818,2.1,1.5
1,0.17850201508601737,GISS-E2-R p2,CESM1-BGC,rcp26,0.99209057,1.1705925850860175,36.10500000000002,2.1,1.5
2,0.13923148957172335,GISS-E2-R p2,GFDL-ESM2M,rcp26,0.99209057,1.1313220595717233,27.90500000000003,2.1,1.5
3,0.12419811770572041,GISS-E2-R p2,MIROC-ESM,rcp26,0.99209057,1.1162886877057203,24.805000000000007,2.1,1.5
4,-0.05423916939068986,GISS-E2-R p2,IPSL-CM5A-LR,rcp26,0.99209057,0.9378514006093102,-10.394999999999982,2.1,1.5
5,0.11835065808048524,GISS-E2-R p2,CanESM2,rcp26,0.99209057,1.1104412280804852,23.605000000000018,2.1,1.5
6,0.11248739093084074,GISS-E2-R p2,GFDL-ESM2G,rcp26,0.99209057,1.1045779609308408,22.40500000000003,2.1,1.5
7,0.16182710326288713,GISS-E2-R p2,HadGEM2-ES,rcp26,0.99209057,1.153917673262887,32.60500000000002,2.1,1.5
8,-0.00978719560339798,GISS-E2-R p2,MPI-ESM-LR,rcp26,0.99209057,0.982303374396602,-1.8949999999999818,2.1,1.5
9,0.08936908855734314,GISS-E2-R p2,inmcm4,rcp26,0.99209057,1.081459658557343,17.70500000000004,2.1,1.5
10,-0.16980476212300868,GISS-E2-R p2,MRI-ESM1,rcp26,0.99209057,0.8222858078769913,-31.694999999999993,2.1,1.5
11,0.028183965818011046,GISS-E2-R p2,bcc-ccsm1-1,rcp26,0.99209057,1.020274535818011,5.5049999999999955,2.1,1.5
0,-0.002036434815778674,GISS-E2-R p3,NorESM1-ME,rcp26,1.5486955,1.5466590651842214,-0.3949999999999818,2.1,1.5
1,0.17850201508601737,GISS-E2-R p3,CESM1-BGC,rcp26,1.5486955,1.7271975150860173,36.10500000000002,2.1,1.5
2,0.13923148957172335,GISS-E2-R p3,GFDL-ESM2M,rcp26,1.5486955,1.6879269895717233,27.90500000000003,2.1,1.5
3,0.12419811770572041,GISS-E2-R p3,MIROC-ESM,rcp26,1.5486955,1.6728936177057203,24.805000000000007,2.1,1.5
4,-0.05423916939068986,GISS-E2-R p3,IPSL-CM5A-LR,rcp26,1.5486955,1.4944563306093102,-10.394999999999982,2.1,1.5
5,0.11835065808048524,GISS-E2-R p3,CanESM2,rcp26,1.5486955,1.6670461580804852,23.605000000000018,2.1,1.5
6,0.11248739093084074,GISS-E2-R p3,GFDL-ESM2G,rcp26,1.5486955,1.6611828909308408,22.40500000000003,2.1,1.5
7,0.16182710326288713,GISS-E2-R p3,HadGEM2-ES,rcp26,1.5486955,1.710522603262887,32.60500000000002,2.1,1.5
8,-0.00978719560339798,GISS-E2-R p3,MPI-ESM-LR,rcp26,1.5486955,1.538908304396602,-1.8949999999999818,2.1,1.5
9,0.08936908855734314,GISS-E2-R p3,inmcm4,rcp26,1.5486955,1.638064588557343,17.70500000000004,2.1,1.5
10,-0.16980476212300868,GISS-E2-R p3,MRI-ESM1,rcp26,1.5486955,1.3788907378769912,-31.694999999999993,2.1,1.5
11,0.028183965818011046,GISS-E2-R p3,bcc-ccsm1-1,rcp26,1.5486955,1.576879465818011,5.5049999999999955,2.1,1.5
0,-0.0033940580262977905,HadGEM2-AO,NorESM1-ME,rcp26,1.7397887,1.7363946419737022,-0.3949999999999818,4.6,2.5
1,0.2975033584766956,HadGEM2-AO,CESM1-BGC,rcp26,1.7397887,2.037292058476696,36.10500000000002,4.6,2.5
2,0.23205248261953892,HadGEM2-AO,GFDL-ESM2M,rcp26,1.7397887,1.971841182619539,27.90500000000003,4.6,2.5
3,0.20699686284286736,HadGEM2-AO,MIROC-ESM,rcp26,1.7397887,1.9467855628428674,24.805000000000007,4.6,2.5
4,-0.09039861565114976,HadGEM2-AO,IPSL-CM5A-LR,rcp26,1.7397887,1.6493900843488503,-10.394999999999982,4.6,2.5
5,0.19725109680080874,HadGEM2-AO,CanESM2,rcp26,1.7397887,1.9370397968008088,23.605000000000018,4.6,2.5
6,0.18747898488473455,HadGEM2-AO,GFDL-ESM2G,rcp26,1.7397887,1.9272676848847345,22.40500000000003,4.6,2.5
7,0.26971183877147853,HadGEM2-AO,HadGEM2-ES,rcp26,1.7397887,2.0095005387714786,32.60500000000002,4.6,2.5
8,-0.016311992672329967,HadGEM2-AO,MPI-ESM-LR,rcp26,1.7397887,1.72347670732767,-1.8949999999999818,4.6,2.5
9,0.14894848092890522,HadGEM2-AO,inmcm4,rcp26,1.7397887,1.8887371809289053,17.70500000000004,4.6,2.5
10,-0.2830079368716812,HadGEM2-AO,MRI-ESM1,rcp26,1.7397887,1.456780763128319,-31.694999999999993,4.6,2.5
11,0.04697327636335174,HadGEM2-AO,bcc-ccsm1-1,rcp26,1.7397887,1.7867619763633518,5.5049999999999955,4.6,2.5
0,-0.0033940580262977905,HadGEM2-ES,NorESM1-ME,rcp26,1.794848,1.7914539419737021,-0.3949999999999818,4.6,2.5
1,0.2975033584766956,HadGEM2-ES,CESM1-BGC,rcp26,1.794848,2.0923513584766957,36.10500000000002,4.6,2.5
2,0.23205248261953892,HadGEM2-ES,GFDL-ESM2M,rcp26,1.794848,2.026900482619539,27.90500000000003,4.6,2.5
3,0.20699686284286736,HadGEM2-ES,MIROC-ESM,rcp26,1.794848,2.0018448628428676,24.805000000000007,4.6,2.5
4,-0.09039861565114976,HadGEM2-ES,IPSL-CM5A-LR,rcp26,1.794848,1.7044493843488502,-10.394999999999982,4.6,2.5
5,0.19725109680080874,HadGEM2-ES,CanESM2,rcp26,1.794848,1.9920990968008088,23.605000000000018,4.6,2.5
6,0.18747898488473455,HadGEM2-ES,GFDL-ESM2G,rcp26,1.794848,1.9823269848847345,22.40500000000003,4.6,2.5
7,0.26971183877147853,HadGEM2-ES,HadGEM2-ES,rcp26,1.794848,2.0645598387714785,32.60500000000002,4.6,2.5
8,-0.016311992672329967,HadGEM2-ES,MPI-ESM-LR,rcp26,1.794848,1.77853600732767,-1.8949999999999818,4.6,2.5
9,0.14894848092890522,HadGEM2-ES,inmcm4,rcp26,1.794848,1.9437964809289052,17.70500000000004,4.6,2.5
10,-0.2830079368716812,HadGEM2-ES,MRI-ESM1,rcp26,1.794848,1.5118400631283189,-31.694999999999993,4.6,2.5
11,0.04697327636335174,HadGEM2-ES,bcc-ccsm1-1,rcp26,1.794848,1.8418212763633517,5.5049999999999955,4.6,2.5
0,-0.002715246421038232,IPSL-CM5A-LR,NorESM1-ME,rcp26,2.2834133,2.280698053578962,-0.3949999999999818,4.1,2.0
1,0.2380026867813565,IPSL-CM5A-LR,CESM1-BGC,rcp26,2.2834133,2.5214159867813564,36.10500000000002,4.1,2.0
2,0.18564198609563115,IPSL-CM5A-LR,GFDL-ESM2M,rcp26,2.2834133,2.469055286095631,27.90500000000003,4.1,2.0
3,0.16559749027429388,IPSL-CM5A-LR,MIROC-ESM,rcp26,2.2834133,2.449010790274294,24.805000000000007,4.1,2.0
4,-0.0723188925209198,IPSL-CM5A-LR,IPSL-CM5A-LR,rcp26,2.2834133,2.21109440747908,-10.394999999999982,4.1,2.0
5,0.157800877440647,IPSL-CM5A-LR,CanESM2,rcp26,2.2834133,2.441214177440647,23.605000000000018,4.1,2.0
6,0.14998318790778767,IPSL-CM5A-LR,GFDL-ESM2G,rcp26,2.2834133,2.4333964879077876,22.40500000000003,4.1,2.0
7,0.21576947101718283,IPSL-CM5A-LR,HadGEM2-ES,rcp26,2.2834133,2.499182771017183,32.60500000000002,4.1,2.0
8,-0.013049594137863971,IPSL-CM5A-LR,MPI-ESM-LR,rcp26,2.2834133,2.270363705862136,-1.8949999999999818,4.1,2.0
9,0.11915878474312419,IPSL-CM5A-LR,inmcm4,rcp26,2.2834133,2.4025720847431242,17.70500000000004,4.1,2.0
10,-0.22640634949734492,IPSL-CM5A-LR,MRI-ESM1,rcp26,2.2834133,2.057006950502655,-31.694999999999993,4.1,2.0
11,0.03757862109068139,IPSL-CM5A-LR,bcc-ccsm1-1,rcp26,2.2834133,2.3209919210906813,5.5049999999999955,4.1,2.0
0,-0.002715246421038232,IPSL-CM5A-MR,NorESM1-ME,rcp26,1.9602009,1.9574856535789618,-0.3949999999999818,4.03,2.0
1,0.2380026867813565,IPSL-CM5A-MR,CESM1-BGC,rcp26,1.9602009,2.1982035867813563,36.10500000000002,4.03,2.0
2,0.18564198609563115,IPSL-CM5A-MR,GFDL-ESM2M,rcp26,1.9602009,2.145842886095631,27.90500000000003,4.03,2.0
3,0.16559749027429388,IPSL-CM5A-MR,MIROC-ESM,rcp26,1.9602009,2.125798390274294,24.805000000000007,4.03,2.0
4,-0.0723188925209198,IPSL-CM5A-MR,IPSL-CM5A-LR,rcp26,1.9602009,1.8878820074790803,-10.394999999999982,4.03,2.0
5,0.157800877440647,IPSL-CM5A-MR,CanESM2,rcp26,1.9602009,2.118001777440647,23.605000000000018,4.03,2.0
6,0.14998318790778767,IPSL-CM5A-MR,GFDL-ESM2G,rcp26,1.9602009,2.1101840879077876,22.40500000000003,4.03,2.0
7,0.21576947101718283,IPSL-CM5A-MR,HadGEM2-ES,rcp26,1.9602009,2.1759703710171827,32.60500000000002,4.03,2.0
8,-0.013049594137863971,IPSL-CM5A-MR,MPI-ESM-LR,rcp26,1.9602009,1.9471513058621361,-1.8949999999999818,4.03,2.0
9,0.11915878474312419,IPSL-CM5A-MR,inmcm4,rcp26,1.9602009,2.079359684743124,17.70500000000004,4.03,2.0
10,-0.22640634949734492,IPSL-CM5A-MR,MRI-ESM1,rcp26,1.9602009,1.733794550502655,-31.694999999999993,4.03,2.0
11,0.03757862109068139,IPSL-CM5A-MR,bcc-ccsm1-1,rcp26,1.9602009,1.9977795210906815,5.5049999999999955,4.03,2.0
0,-0.002036434815778674,MIROC5,NorESM1-ME,rcp26,1.4893352,1.4872987651842213,-0.3949999999999818,2.7,1.5
1,0.17850201508601737,MIROC5,CESM1-BGC,rcp26,1.4893352,1.6678372150860175,36.10500000000002,2.7,1.5
2,0.13923148957172335,MIROC5,GFDL-ESM2M,rcp26,1.4893352,1.6285666895717232,27.90500000000003,2.7,1.5
3,0.12419811770572041,MIROC5,MIROC-ESM,rcp26,1.4893352,1.6135333177057203,24.805000000000007,2.7,1.5
4,-0.05423916939068986,MIROC5,IPSL-CM5A-LR,rcp26,1.4893352,1.4350960306093101,-10.394999999999982,2.7,1.5
5,0.11835065808048524,MIROC5,CanESM2,rcp26,1.4893352,1.6076858580804851,23.605000000000018,2.7,1.5
6,0.11248739093084074,MIROC5,GFDL-ESM2G,rcp26,1.4893352,1.6018225909308408,22.40500000000003,2.7,1.5
7,0.16182710326288713,MIROC5,HadGEM2-ES,rcp26,1.4893352,1.651162303262887,32.60500000000002,2.7,1.5
8,-0.00978719560339798,MIROC5,MPI-ESM-LR,rcp26,1.4893352,1.479548004396602,-1.8949999999999818,2.7,1.5
9,0.08936908855734314,MIROC5,inmcm4,rcp26,1.4893352,1.578704288557343,17.70500000000004,2.7,1.5
10,-0.16980476212300868,MIROC5,MRI-ESM1,rcp26,1.4893352,1.3195304378769912,-31.694999999999993,2.7,1.5
11,0.028183965818011046,MIROC5,bcc-ccsm1-1,rcp26,1.4893352,1.517519165818011,5.5049999999999955,2.7,1.5
0,-0.0029867710631420554,MIROC-ESM,NorESM1-ME,rcp26,2.452896,2.449909228936858,-0.3949999999999818,4.7,2.2
1,0.26180295545949217,MIROC-ESM,CESM1-BGC,rcp26,2.452896,2.7146989554594922,36.10500000000002,4.7,2.2
2,0.20420618470519428,MIROC-ESM,GFDL-ESM2M,rcp26,2.452896,2.6571021847051943,27.90500000000003,4.7,2.2
3,0.18215723930172328,MIROC-ESM,MIROC-ESM,rcp26,2.452896,2.6350532393017234,24.805000000000007,4.7,2.2
4,-0.0795507817730118,MIROC-ESM,IPSL-CM5A-LR,rcp26,2.452896,2.373345218226988,-10.394999999999982,4.7,2.2
5,0.1735809651847117,MIROC-ESM,CanESM2,rcp26,2.452896,2.6264769651847115,23.605000000000018,4.7,2.2
6,0.16498150669856645,MIROC-ESM,GFDL-ESM2G,rcp26,2.452896,2.6178775066985662,22.40500000000003,4.7,2.2
7,0.23734641811890114,MIROC-ESM,HadGEM2-ES,rcp26,2.452896,2.6902424181189013,32.60500000000002,4.7,2.2
